,compound_id,base_rdkit_smiles,ROS_active,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
563,CID16362,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,14.884405407729597,-5.112015926026572,14.884405407729597,0.3793035649958409,0.3747127472299499,461.5559999999997,432.3240000000002,461.2278689880008,176,0,0.3262148019156082,-0.3055310784165626,0.3262148019156082,0.3055310784165626,1.0588235294117647,1.6470588235294117,2.264705882352941,1.9366280461297831,2552.884107621763,49.20170592217177,45.50581802298219,16.50581802298219,28.052988447936233,23.568156595740952,9.120943000240992,6.199393040844116,6.199393040844116,4.110955361818275,4.110955361818275,2.676197249191018,2.676197249191018,-3.2499999999999987,4101891942811.62,6.696666666666666,9.935197343501429,4.823310548603641,238.19931154116108,9.876913001079728,11.634441682091788,1.4118420783282006,0.0,0.0,5.689743398203474,4.567099647791355,13.575367279421462,0.0,0.0,36.25451224597977,79.36997451900723,45.46694786489794,28.853262665445374,48.57391174644403,11.033401435232523,0.0,14.444012648871084,0.0,37.40354975903024,19.490579052947837,105.75464973972063,0.0,0.0,5.689743398203474,8.78083009534964,0.0,0.0,33.93459170181892,0.0,11.634441682091788,86.91169231519036,77.30356167603136,1.4118420783282006,11.033401435232523,0.0,41.03,178.3546521815013,16.316884391761903,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,37.05156453875393,279.9420772908532,0.0,12.040013397320047,0.0,-8.396650394340119,-8.53355790110727,-23.73034530529617,-19.60880985938419,-14.79606056137893,0.0,0.3214285714285714,34,1,4,0,1,1,3,1,4,3,1,6,7,0,1,1,5,5.8570000000000055,131.1467,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,CID4781,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,13.980156683043583,-4.458596702569919,13.980156683043583,0.2477654950869237,0.7885515763199019,308.38099999999963,288.221,308.1524778800005,118,0,0.2583749765904826,-0.2716787994967388,0.2716787994967388,0.2583749765904826,1.0,1.4782608695652173,1.9130434782608696,2.5597887127951577,1421.145497043648,33.73760430703402,31.210923771927643,11.210923771927645,19.172220166131805,16.00267548146378,6.00267548146378,3.931125522066904,3.931125522066904,2.6596846883671583,2.6596846883671583,1.7873099620478323,1.7873099620478323,-2.6199999999999997,490735855.12544537,4.261768159315444,6.648733236085874,2.8426561734889986,163.94951853689346,0.0,5.893957685363079,0.0,0.0,11.814359458703011,0.0,9.589074368143644,10.017825047909062,0.0,0.0,55.852254165934205,30.54259973198256,12.33682700553198,26.45311666723954,37.00424549154805,23.189132008070136,0.0,0.0,5.893957685363079,25.970666821283817,10.017825047909062,60.42418707663295,0.0,0.0,10.017825047909062,11.374772549367124,0.0,0.0,11.814359458703011,9.589074368143644,5.893957685363079,53.38583794468826,60.42418707663295,0.0,0.0,0.0,40.620000000000005,115.47794359135,9.589074368143644,0.0,10.017825047909062,0.0,0.0,0.0,0.0,0.0,0.0,27.415171123404395,159.9887634923498,0.0,27.960313366087167,-0.4955309901738478,-2.5546684460821365,-8.780485874905521,-11.556100241532691,-13.038552742301396,-3.940405230108063,0.0,0.2631578947368421,23,0,4,0,1,1,2,0,2,2,0,4,6,0,1,1,3,3.7878000000000025,90.87100000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,CID5832,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,,13.091281599797355,-5.384876110166292,13.091281599797355,1.048970779134019,0.5338581764582067,340.4629999999995,312.23900000000003,340.20384475600076,134,0,0.3036727418854078,-0.4454224298204189,0.4454224298204189,0.3036727418854078,1.44,2.36,3.16,2.59828455928418,1793.7238825461072,42.43072142031815,40.22474487139159,12.22474487139159,22.87587986545175,20.816496580927726,6.816496580927726,5.274829914261059,5.274829914261059,3.9155080660544783,3.9155080660544783,2.757732772309871,2.757732772309871,-1.5599999999999998,15698471851.955126,3.982603576809852,5.726927222642201,2.3294762494652934,189.46509661000945,4.736862953800049,1.3707585561702202,11.384295757348628,0.0,0.0,5.969305287951848,9.589074368143644,0.0,0.0,6.399401534821945,18.34543096622059,74.23837679679353,54.2795299484476,1.3707585561702202,52.707176894709896,11.752550234316788,0.0,0.0,28.99082121084909,70.28823425621007,0.0,11.625176276104831,0.0,12.319835853677588,0.0,0.0,0.0,0.0,17.353601045300476,14.325937321943693,41.31065706452667,103.06842301799244,11.625176276104831,0.0,0.0,0.0,43.370000000000005,122.65678197748082,17.813625705164963,0.0,0.0,0.0,6.399401534821945,5.920434318855644,0.0,0.0,0.0,34.893551189544894,249.38662661670568,0.0,26.167488094371,0.0,-12.393683972077508,-24.71700666329266,-2.1282279701302524,-38.02898835877328,-9.119541080136358,0.0,0.7272727272727273,25,0,3,4,0,4,0,0,0,3,0,3,3,3,0,3,4,4.0633000000000035,95.42300000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
566,CID42008,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,,13.814370215698,-3.8979004869088776,13.814370215698,0.1459487982159584,0.2011276719859027,471.5459999999998,454.41000000000014,471.0453296440006,160,0,0.3521617900200697,-0.4765606599266297,0.4765606599266297,0.3521617900200697,1.7666666666666666,2.6333333333333333,3.3666666666666667,2.292325711526793,1561.8382388109164,36.56011345338556,30.89648149221061,16.34597123499379,20.955760867896927,15.417412808496811,9.511440665316169,4.819316603652832,7.000032323013451,3.2164748747414302,5.388645420011047,2.076565613935492,3.837065695891447,-2.28,2145977957.6755,9.066934227810094,9.247366615633544,3.995358899937526,207.3159402238985,15.155484498195635,11.04696376522626,1.4118420783282006,11.063616211172214,13.063364980554391,5.969305287951848,14.48898409899412,9.476340119217006,5.261891554738487,28.622451707083272,11.761884949391115,15.999874721379,37.760520134997144,25.703686420113907,46.20250311800425,53.06931959482821,6.693091211971121,30.41697801889481,6.975826900282246,16.231346527961385,29.857779999483228,11.2701438431251,0.0,6.069221312792274,5.309813353288375,0.0,0.0,35.285654848173344,88.93232764899241,26.09630140629776,11.33111286753076,20.561378342553297,16.426580324945807,1.4118420783282006,1.4311996572326342,0.0,163.32999999999998,110.95234526957742,14.383611552215466,0.0,21.343597615386777,0.0,6.069221312792274,0.0,0.0,0.0,20.634260190717985,33.403174586652675,139.3417202333487,-1.3762590888688584,39.73655980725161,17.204621791071617,-20.58020680619543,-6.397206523373916,1.018812273968114,0.0,-3.101478057711679,-3.846563629490152,0.5333333333333333,30,2,12,0,2,2,0,1,1,13,2,15,11,0,1,1,3,-0.7283199999999983,108.09650000000002,1,0,0,0,0,4,0,0,1,1,3,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
567,CID2130,NC12CC3CC(CC(C3)C1)C2,,8.460625,-3.977083333333333,8.460625,0.8168749999999996,0.5620664127719119,151.25300000000013,134.11699999999996,151.136099544,62,0,0.1189300225982882,-0.3250304809663282,0.3250304809663282,0.1189300225982882,1.181818181818182,1.6363636363636365,2.0,2.7591905936698797,639.9393088852037,22.577350269189623,22.44721359549996,5.447213595499958,11.943375672974064,11.618033988749897,3.223606797749979,2.5854101966249683,2.5854101966249683,1.667705098312484,1.667705098312484,1.292705098312484,1.292705098312484,-0.04,315008.3139923329,1.2112829745401523,1.8200897383602357,0.8682518116739604,92.34673906115349,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.919422464065505,26.10030359493664,0.0,23.3850624992097,0.0,0.0,0.0,23.40159003181551,43.77647466035962,0.0,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,5.538925252383345,0.0,17.681873056089238,58.79892775052962,0.0,2.8236841566564013,0.0,0.0,26.02,67.17806469217513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3850624992097,139.62145833333332,0.0,0.0,0.0,-4.690833333333333,-11.709375000000003,0.0,-23.72125,0.0,0.0,1.0,11,2,1,4,0,4,0,0,0,1,1,1,1,4,0,4,4,1.9139,45.09040000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,CID3038,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,,11.81060405643739,-5.042808641975307,11.81060405643739,0.8176980977576216,0.8152117113429302,305.16399999999993,299.11600000000004,303.9146040320001,90,0,0.2391320236543156,-0.2246269965408277,0.2391320236543156,0.2246269965408277,1.125,1.6875,2.1875,4.072514528590099,763.0133904424636,17.61880215351701,13.09984587980155,10.244696933693907,9.77350269189626,6.1068821838097005,6.954083405429603,2.486345443129406,5.9590363293882165,1.358304024109743,3.77065281155808,0.7501647996773179,2.524441494381058,-0.3800000000000001,26718.00942838032,7.14273266008364,4.13183848976301,2.843468810446522,110.90131828207612,0.0,10.542851788830578,0.0,20.046582306815168,0.0,0.0,0.0,27.085640441001935,0.0,0.0,23.20187978046503,12.08483741532659,0.0,17.682267215340868,25.22447939431111,43.2484620872802,0.0,0.0,10.25004647234406,9.79096695103555,0.0,22.130104042809243,0.0,0.0,10.25004647234406,0.0,0.0,23.20187978046503,16.835593968657875,20.046582306815168,0.0,2.7415171123404405,21.87580436636214,15.692634940795456,0.0,0.0,120.32,62.21769977300402,16.835593968657875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.590765206118267,89.493955813807,11.155192586293774,-2.645447530864197,-3.444343978332073,0.0,0.0,-2.449048248929201,0.0,0.0,-10.054753086419748,0.0,16,4,6,0,0,0,1,0,1,4,2,10,4,0,0,0,1,0.2882000000000006,59.208400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
569,CID2481,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,,12.962317649281932,-4.699189814814816,12.962317649281932,0.9262311035525324,0.5513835393856523,224.2600000000001,208.13199999999995,224.116092372,88,0,0.3276321878648999,-0.2768122820343934,0.3276321878648999,0.2768122820343934,1.6875,2.3125,2.8125,4.424435433700918,831.4359056538374,26.04145188432738,23.619172062391502,7.619172062391506,13.901494223968111,11.651226817695628,3.7567996266957113,2.6164861124020007,2.6164861124020007,1.598473999182911,1.598473999182911,0.984283624725684,0.984283624725684,-1.65,1455335.2768231595,2.776495932951371,4.467035688233906,2.126885053591302,116.87316992059118,0.0,5.414990469396779,2.8236841566564013,11.814359458703011,0.0,6.031114512338072,20.208701074720395,4.794537184071822,0.0,6.531038962001867,19.75585598062693,18.639807488021837,15.07834411787242,4.1122756685106605,36.39791549525494,17.845473971041084,0.0,10.61962670657675,11.308948154759856,26.449634037250117,0.0,12.583110708037434,0.0,0.0,10.61962670657675,4.794537184071822,0.0,0.0,17.845473971041084,9.589074368143644,11.308948154759856,45.64025382363322,12.583110708037434,2.8236841566564013,0.0,0.0,75.27000000000001,78.80679357766525,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.014303943039476,122.25588514109344,0.0,37.74769833396321,-1.8524622071050647,-4.535324074074076,-9.56726001511716,-4.022489606953894,-8.98530092592593,-10.207413312547242,0.0,0.5454545454545454,16,2,5,0,1,1,0,0,0,3,2,5,6,0,1,1,1,0.961,58.38340000000003,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570,CID135449331,Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C,,13.884163075349164,-3.512763069842105,13.884163075349164,0.0705472756485976,0.3495821003270441,442.47499999999985,420.29900000000026,442.1641051840005,166,0,0.3352006782803229,-0.504958336924192,0.504958336924192,0.3352006782803229,1.0909090909090908,1.9696969696969695,2.757575757575758,2.163902490992009,2374.663817355269,42.18483358529721,37.921847543855286,15.921847543855286,25.08545229414479,19.348240746105304,8.584530569677622,6.052964778080586,6.052964778080586,3.9700207532614886,3.9700207532614886,2.4404451423686067,2.4404451423686067,-4.459999999999998,166600268097.16583,7.551358814254832,8.583164147225668,4.182084924575339,220.1687253533897,10.217616382214423,5.687386274683562,12.848740186295668,0.0,8.421666209517275,5.969305287951848,9.886243741654903,9.476340119217006,0.0,10.228500251258795,30.212093538316473,67.4581243652945,17.900278497228975,30.652351322931217,42.46840821184865,17.344077837318974,2.8623993144652684,9.773509492728266,10.228500251258795,20.555676351887037,0.0,93.16227362569622,0.0,22.56380109136146,5.559266895052007,11.374772549367124,5.749511833283905,0.0,27.391630820127173,0.0,20.555676351887037,53.223232221245496,75.44722451196358,1.4118420783282006,18.24548891531019,0.0,120.04,148.8312917221919,9.589074368143644,0.0,9.773509492728266,0.0,0.0,0.0,0.0,0.0,20.44611663347322,30.31865396002765,176.94917274093356,0.0,26.14710943747527,15.17146121872218,-12.217335047287303,-2.7566539098796303,-11.52056393628724,0.0,-10.356523837010151,0.0,0.12,33,3,8,0,0,0,3,1,4,7,3,8,9,0,0,0,4,5.577060000000005,125.27880000000005,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,CID5042,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,,13.304943461187143,-4.158166808390026,13.304943461187143,0.1476663541405405,0.6424098340620328,370.79199999999975,355.672,370.0720346400004,132,0,0.3260563239798283,-0.4797085203839911,0.4797085203839911,0.3260563239798283,1.3846153846153846,2.1153846153846154,2.8461538461538463,2.506653088533878,1700.9006290313364,31.676761895789443,27.40538482586459,13.161313771883052,18.724967846612575,13.952581489896035,7.027870481441483,4.507565237136783,4.88552971014601,2.8214425783147092,3.0104248148193227,1.767987151520088,1.8624782697723947,-3.119999999999999,314807731.0980115,6.8871629130118555,7.409747989396093,3.920274123998849,174.25884778376724,15.395624814624838,6.017892468349645,2.8236841566564013,5.559266895052007,7.33837938658414,5.969305287951848,9.589074368143644,4.794537184071822,0.0,0.0,29.7281960132224,35.77554503001347,36.6458704588525,13.7075855617022,33.9706693899499,34.380349839616926,1.4311996572326342,10.286816623517629,0.0,12.390817369679024,0.0,80.88510874522879,0.0,0.0,10.86908024834038,0.0,0.0,11.600939890232516,27.98018894698946,11.1674620854012,0.0,32.37054284150845,59.17630555304147,7.846317470397728,12.33412458931369,0.0,99.26,116.57061223350884,14.383611552215466,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,32.30492637816419,120.86984328057324,5.69959597586292,38.66616990131142,1.1099690641858722,-5.389895189353162,-4.353684457322024,-14.123740770850503,-4.03381335996333,0.0,0.0,0.1052631578947368,26,3,6,0,0,0,2,1,3,4,3,7,5,0,0,0,3,2.6071999999999997,98.6147,1,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572,CID3111,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,,13.631719576719572,-5.920989787871324,13.631719576719572,0.2845086923658355,0.8430014275958215,311.3629999999997,294.22700000000003,311.0939770240005,114,0,0.2947562964636906,-0.3525684173117614,0.3525684173117614,0.2947562964636906,1.4761904761904765,2.238095238095238,2.8095238095238093,3.4321260472545396,1404.5288540788915,30.13531001146206,26.882882238819192,10.699378819746917,16.76279565863016,13.33174416517758,6.33174416517758,3.4804011901828273,4.571223666481746,2.1563572421893413,2.562538225774375,1.4025768651372577,1.7174707558047633,-2.0599999999999996,32029660.20064655,4.467155494987557,5.377849347883951,3.006125990520758,146.2866312679714,4.899909730850477,11.516277942820288,0.0,1.4311996572326342,15.67739375408556,0.0,14.031370789173875,4.681802935145184,8.417796984328938,0.0,18.127256122989884,18.93672953262227,26.28848080609647,20.97662416272356,34.90496455300933,15.805513133717117,1.4311996572326342,9.363605870290368,6.975826900282246,6.851892117295679,17.704628299269448,46.259825612288765,0.0,5.687386274683562,10.459176625902485,5.687386274683562,0.0,0.0,35.14115209299515,17.0939537593158,6.851892117295679,27.626064893571975,35.006630722388294,0.0,7.118585931916196,0.0,84.54000000000002,99.1723380886102,13.212334168400758,0.0,4.681802935145184,0.0,0.0,0.0,0.0,0.0,4.555030669956871,23.363336555956153,158.4723970648993,0.0,12.730885298563866,0.0,-7.0430175789451575,-4.418941746451667,-5.710622654537023,0.0,-11.693043928991354,-5.920989787871324,0.3076923076923077,21,1,7,0,0,0,1,1,2,7,1,8,8,0,0,0,2,0.7659199999999997,80.56560000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,CID6251,OCC(O)C(O)C(O)C(O)CO,,7.905416666666667,-4.247291666666668,7.905416666666667,3.4960711923658354,0.2612626527203185,182.1720000000001,168.05999999999997,182.079038168,74,0,0.2107201813177087,-0.393579134968567,0.393579134968567,0.2107201813177087,1.0,1.5,1.75,6.970575799753662,440.843577267624,21.242640687119284,19.44948974278318,5.449489742783179,11.61396103067893,8.924234614174768,2.4747448713915894,1.5206207261596578,1.5206207261596578,0.8040816237971963,0.8040816237971963,0.298926442257282,0.298926442257282,-0.24,147130.73789687568,2.220908077805413,5.413461330448892,3.015404674173516,89.51897266410145,30.652849146643273,24.32007210779995,0.0,8.587197943395806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.084038935194332,41.618917596005055,0.0,8.587197943395806,0.0,0.0,24.32007210779995,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67808968367164,0.0,0.0,10.96606844936176,0.0,0.0,0.0,0.0,121.38,37.43804259363253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.652849146643273,19.553266392757568,101.23381637377172,0.0,0.0,21.71495275888133,0.0,0.0,0.0,-16.698477891156468,-7.750291241496602,0.0,1.0,12,6,6,0,0,0,0,0,0,6,6,6,11,0,0,0,0,-3.5854000000000004,38.198800000000006,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,CID5282165,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,,15.18769595586092,-7.925364202438788,15.18769595586092,2.3822329094340766,0.1469366180673812,828.0060000000027,758.4540000000001,827.466720508002,332,0,0.3094357187107655,-0.4622247538967268,0.4622247538967268,0.3094357187107655,1.1724137931034482,2.0517241379310347,2.7241379310344827,3.5512075206134512,4237.8266469852,102.97432701575866,96.57093795245792,27.570937952457903,54.54714809850354,48.09042060497595,13.865675733584364,9.387290710912168,9.387290710912168,5.527175547198915,5.527175547198915,3.464685965925555,3.464685965925555,-2.8000000000000003,3.093275215695312e+42,10.181668219639796,22.702773485830654,14.154404849318068,440.20513864211824,62.91577511864433,43.63411166423509,18.612174764023784,4.293598971697903,0.0,17.907915863855546,14.383611552215466,0.0,0.0,0.0,44.7639633360293,65.41402022716582,101.06567920915565,64.12606060088343,162.86954164724358,24.170128026186784,4.293598971697903,4.899909730850477,17.681873056089238,178.00396663224876,20.98960625944708,24.208286984142266,0.0,0.0,0.0,0.0,0.0,0.0,154.6309478474109,57.07305236668768,17.681873056089238,183.52275105357597,24.208286984142266,0.0,0.0,0.0,206.05,269.95377068896465,44.54029978796033,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,39.01073934232188,78.81756430458775,642.8236375670167,0.0,55.77743979282228,11.94638419818762,-6.27372046782047,-31.24970465530177,-19.05269599052425,-123.36657455950792,-55.397555276920166,-5.873877274619228,0.8095238095238095,58,3,16,0,3,3,0,0,0,16,3,16,26,0,2,2,3,3.013400000000005,209.85139999999924,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
