compound_id,base_rdkit_smiles,DILIst_Classification,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active
CID2369,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID6914273,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID60714,CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2381,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5281006,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID149096,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID208908,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
CID5284616,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)CC2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0
CID65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID969472,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
CID134669,N[C@@H](CSCCCO)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5480200,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cc3)o2)cc1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
CID4659569,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID21109,COc1ccc(CN2CCNCC2)c(OC)c1OC,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0
CID5284596,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CID34312,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9915886,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID3476,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID8271,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6032,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID454937,OC[C@H]1OC([S-])[C@H](O)[C@@H](O)[C@@H]1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID77993,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
CID5732,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CID5311304,Oc1ccc2c3c1OC1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
CID5803,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID71433,NCCNCCNCCN,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CID6237,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID137,NCC(=O)CCC(=O)O,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID4934,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID2265,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID38945,Cc1cccc(C)c1NC(=O)C(C)N,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3002977,Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CID5775,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
CID20824,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID14985,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID60613,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID68617,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0
CID5281034,C[C@]12CC(=CO)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CID34359,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4826,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID4680,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135398745,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID71158,CC(=O)NCCCS(=O)(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5978,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3965,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID34870,O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4911,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5572,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3446,NCC1(CC(=O)O)CCCCC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4116,COC(F)(F)C(Cl)Cl,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID148124,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID54675777,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5284569,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
CID65015,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID30323,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID5484727,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9552071,C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID39941,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID6167,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID193962,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID5073,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID115163,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID119570,CCCN[C@@H]1CCc2nc(N)sc2C1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
CID107751,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CID656604,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID1978,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID667477,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID160051,C=CCNCCCCCC[N+](C)(C)C,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CID457193,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID4913,CCN(CC)CCNC(=O)c1ccc(N)cc1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
CID2176,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID115237,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
CID5597,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5353788,CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID452548,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0
CID9883933,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID1935,Nc1c2c(nc3ccccc13)CCCC2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID16129617,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135398735,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6869,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3488,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID2895,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID6321424,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
CID3034034,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID439542,CCC(C)[C@H](N)C1=NCC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H](C(C)CC)NC(=O)[C@@H](CCCN)NC2=O)C(C)CC)S1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5284570,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4771,CC(C)(N)Cc1ccccc1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
CID176870,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2451,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CID2520,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID6442177,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID3440,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4485,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID1989,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID37768,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5702160,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3559,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0
CID446220,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID135398739,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60857,CN(C)CCc1c[nH]c2ccc(C[C@@H]3COC(=O)N3)cc12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID2249,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54690031,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4942,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0
CID4927,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID65957,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3038,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3052,CCN(CC)C(=O)N1CCN(C)CC1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID54675769,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID2678,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
CID4409,COc1ccc2cc(CCC(C)=O)ccc2c1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID2481,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID7699,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
CID36462,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2719,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID6432,FC(F)(F)C(F)(F)C(F)(F)F,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4114,COc1c2occc2cc2ccc(=O)oc12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID2244,CC(=O)Oc1ccccc1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID56339,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5090,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4046,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0
CID6917698,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID154234,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1N=C(N)N,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID51634,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5832,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
CID6473,CCCCC1(CC)C(=O)NC(=O)NC1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5358,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3002190,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID68911,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID477468,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID216326,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441401,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID75905,C=Cc1ccccc1S(=O)(=O)[O-],0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID5095,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CID3487,CCC1(c2ccccc2)CCC(=O)NC1=O,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID2764,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID10100,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3157,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID91273,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
CID16850,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID5865,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID6013,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID681,NCCc1ccc(O)c(O)c1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4746,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
CID5362124,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID439260,NC[C@H](O)c1ccc(O)c(O)c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID65679,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6098,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5284585,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3198,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
