,spid,direction,hit,meas
969,564,up,0,MitoStruct
917,540,up,1,MitoStruct
1323,79,up,0,MitoStruct
1139,643,up,0,MitoStruct
1167,656,up,0,MitoStruct
1165,655,up,0,MitoStruct
1145,646,up,0,MitoStruct
1143,645,up,0,MitoStruct
929,546,up,0,MitoStruct
1151,649,up,0,MitoStruct
1185,664,up,0,MitoStruct
945,553,up,0,MitoStruct
1341,87,up,0,MitoStruct
943,552,up,1,MitoStruct
1179,661,up,0,MitoStruct
1153,65,up,0,MitoStruct
1343,88,up,0,MitoStruct
931,547,up,0,MitoStruct
1351,91,up,0,MitoStruct
1159,652,up,0,MitoStruct
941,551,up,0,MitoStruct
1183,663,up,0,MitoStruct
1345,89,up,0,MitoStruct
939,550,up,0,MitoStruct
1155,650,up,0,MitoStruct
933,548,up,0,MitoStruct
937,55,up,0,MitoStruct
1347,9,up,2,MitoStruct
1349,90,up,0,MitoStruct
1181,662,up,0,MitoStruct
1157,651,up,1,MitoStruct
1353,92,up,0,MitoStruct
1329,81,up,0,MitoStruct
947,554,up,0,MitoStruct
1161,653,up,0,MitoStruct
1191,667,up,0,MitoStruct
959,56,up,0,MitoStruct
1175,66,up,0,MitoStruct
1331,82,up,0,MitoStruct
957,559,up,0,MitoStruct
923,543,up,0,MitoStruct
1357,94,up,0,MitoStruct
1333,83,up,2,MitoStruct
955,558,up,0,MitoStruct
1189,666,up,1,MitoStruct
1163,654,up,0,MitoStruct
925,544,up,4,MitoStruct
1147,647,up,0,MitoStruct
953,557,up,0,MitoStruct
1335,84,up,0,MitoStruct
1355,93,up,0,MitoStruct
951,556,up,2,MitoStruct
1177,660,up,0,MitoStruct
1187,665,up,0,MitoStruct
1337,85,up,0,MitoStruct
1149,648,up,0,MitoStruct
949,555,up,0,MitoStruct
927,545,up,0,MitoStruct
1339,86,up,0,MitoStruct
1199,670,up,0,MitoStruct
1077,615,up,0,MitoStruct
1315,75,up,0,MitoStruct
1261,7,up,0,MitoStruct
1049,602,up,4,MitoStruct
1229,684,up,0,MitoStruct
1093,622,up,0,MitoStruct
1263,70,up,0,MitoStruct
1047,601,up,0,MitoStruct
1045,600,up,0,MitoStruct
1265,700,up,0,MitoStruct
1095,623,up,0,MitoStruct
1227,683,up,0,MitoStruct
1043,60,up,0,MitoStruct
1267,701,up,0,MitoStruct
1041,598,up,0,MitoStruct
1097,624,up,0,MitoStruct
1051,603,up,0,MitoStruct
1269,702,up,0,MitoStruct
1225,682,up,0,MitoStruct
1099,625,up,0,MitoStruct
1037,596,up,0,MitoStruct
1271,703,up,0,MitoStruct
1035,595,up,0,MitoStruct
1223,681,up,0,MitoStruct
1273,704,up,0,MitoStruct
1101,626,up,0,MitoStruct
1033,594,up,2,MitoStruct
1275,705,up,0,MitoStruct
1031,593,up,0,MitoStruct
1103,627,up,1,MitoStruct
1221,680,up,0,MitoStruct
1029,592,up,0,MitoStruct
1039,597,up,2,MitoStruct
1277,706,up,0,MitoStruct
1091,621,up,0,MitoStruct
1053,604,up,0,MitoStruct
1075,614,up,0,MitoStruct
1243,690,up,0,MitoStruct
1073,613,up,0,MitoStruct
1079,616,up,2,MitoStruct
1239,689,up,0,MitoStruct
1245,691,up,0,MitoStruct
1071,612,up,1,MitoStruct
1081,617,up,0,MitoStruct
1069,611,up,1,MitoStruct
1247,692,up,0,MitoStruct
1237,688,up,0,MitoStruct
1067,610,up,0,MitoStruct
1249,693,up,1,MitoStruct
1083,618,up,3,MitoStruct
1259,699,up,0,MitoStruct
1065,61,up,0,MitoStruct
1063,609,up,0,MitoStruct
1235,687,up,0,MitoStruct
1085,619,up,2,MitoStruct
1061,608,up,0,MitoStruct
1253,695,up,0,MitoStruct
1059,607,up,0,MitoStruct
1087,62,up,0,MitoStruct
1255,697,up,0,MitoStruct
1233,686,up,0,MitoStruct
1057,606,up,0,MitoStruct
1257,698,up,0,MitoStruct
1055,605,up,0,MitoStruct
1089,620,up,1,MitoStruct
1231,685,up,0,MitoStruct
1251,694,up,0,MitoStruct
979,569,up,0,MitoStruct
1027,591,up,3,MitoStruct
1279,707,up,0,MitoStruct
1001,579,up,0,MitoStruct
1299,718,up,0,MitoStruct
1121,635,up,0,MitoStruct
999,578,up,0,MitoStruct
1301,719,up,0,MitoStruct
1207,674,up,0,MitoStruct
997,577,up,0,MitoStruct
1123,636,up,0,MitoStruct
1303,72,up,0,MitoStruct
995,576,up,0,MitoStruct
1241,69,up,0,MitoStruct
1205,673,up,0,MitoStruct
993,575,up,0,MitoStruct
1305,720,up,0,MitoStruct
1209,675,up,0,MitoStruct
1125,637,up,0,MitoStruct
1307,721,up,0,MitoStruct
989,573,up,0,MitoStruct
1127,638,up,0,MitoStruct
1203,672,up,0,MitoStruct
1309,722,up,0,MitoStruct
987,572,up,1,MitoStruct
1129,639,up,3,MitoStruct
985,571,up,0,MitoStruct
1311,73,up,0,MitoStruct
1201,671,up,0,MitoStruct
983,570,up,0,MitoStruct
1313,74,up,0,MitoStruct
1131,64,up,0,MitoStruct
981,57,up,0,MitoStruct
991,574,up,0,MitoStruct
1105,628,up,0,MitoStruct
1119,634,up,2,MitoStruct
1297,717,up,0,MitoStruct
1025,590,up,0,MitoStruct
1219,68,up,4,MitoStruct
1281,708,up,0,MitoStruct
1107,629,up,0,MitoStruct
1023,59,up,0,MitoStruct
1283,709,up,0,MitoStruct
1217,679,up,0,MitoStruct
1021,589,up,0,MitoStruct
1109,63,up,0,MitoStruct
1285,71,up,0,MitoStruct
1019,588,up,0,MitoStruct
1111,630,up,0,MitoStruct
1017,587,up,0,MitoStruct
1287,710,up,0,MitoStruct
1003,58,up,0,MitoStruct
1215,678,up,0,MitoStruct
1289,713,up,0,MitoStruct
1113,631,up,0,MitoStruct
1013,584,up,0,MitoStruct
1213,677,up,0,MitoStruct
1291,714,up,0,MitoStruct
1011,583,up,0,MitoStruct
1115,632,up,0,MitoStruct
1009,582,up,0,MitoStruct
1293,715,up,0,MitoStruct
