,spid,direction,hit,meas
91,140,up,0,NucMask
93,141,up,0,NucMask
95,142,up,0,NucMask
97,143,up,4,NucMask
99,144,up,0,NucMask
101,145,up,0,NucMask
103,146,up,4,NucMask
105,147,up,0,NucMask
83,137,up,0,NucMask
55,124,up,0,NucMask
53,123,up,0,NucMask
51,122,up,0,NucMask
1,10,up,0,NucMask
3,100,up,0,NucMask
5,101,up,0,NucMask
7,102,up,1,NucMask
9,103,up,0,NucMask
11,104,up,0,NucMask
13,105,up,4,NucMask
15,106,up,0,NucMask
17,107,up,0,NucMask
19,108,up,0,NucMask
21,109,up,0,NucMask
23,11,up,0,NucMask
25,110,up,0,NucMask
27,111,up,0,NucMask
29,112,up,0,NucMask
31,113,up,0,NucMask
33,114,up,0,NucMask
35,115,up,0,NucMask
37,116,up,4,NucMask
39,117,up,0,NucMask
41,118,up,0,NucMask
43,119,up,0,NucMask
45,12,up,0,NucMask
47,120,up,0,NucMask
49,121,up,0,NucMask
107,148,up,0,NucMask
223,200,up,0,NucMask
109,149,up,0,NucMask
113,150,up,0,NucMask
173,178,up,0,NucMask
175,179,up,3,NucMask
177,18,up,0,NucMask
179,180,up,1,NucMask
181,181,up,0,NucMask
183,182,up,0,NucMask
185,183,up,4,NucMask
187,184,up,0,NucMask
189,185,up,0,NucMask
191,186,up,0,NucMask
193,187,up,0,NucMask
171,177,up,0,NucMask
195,188,up,0,NucMask
199,19,up,0,NucMask
201,190,up,0,NucMask
203,191,up,0,NucMask
205,192,up,0,NucMask
207,193,up,0,NucMask
209,194,up,0,NucMask
211,195,up,0,NucMask
213,196,up,3,NucMask
215,197,up,0,NucMask
217,198,up,0,NucMask
219,199,up,2,NucMask
197,189,up,3,NucMask
169,176,up,0,NucMask
167,175,up,0,NucMask
165,174,up,0,NucMask
115,151,up,0,NucMask
117,152,up,4,NucMask
119,153,up,0,NucMask
121,154,up,0,NucMask
123,155,up,0,NucMask
125,156,up,0,NucMask
127,157,up,0,NucMask
129,158,up,0,NucMask
131,159,up,0,NucMask
133,16,up,0,NucMask
135,160,up,0,NucMask
137,161,up,0,NucMask
139,162,up,0,NucMask
141,163,up,4,NucMask
143,164,up,0,NucMask
145,165,up,3,NucMask
147,166,up,0,NucMask
149,167,up,0,NucMask
151,168,up,4,NucMask
153,169,up,0,NucMask
155,17,up,0,NucMask
157,170,up,0,NucMask
159,171,up,2,NucMask
161,172,up,4,NucMask
163,173,up,2,NucMask
111,15,up,0,NucMask
451,313,up,0,NucMask
453,314,up,0,NucMask
455,315,up,1,NucMask
747,461,up,0,NucMask
749,462,up,3,NucMask
751,463,up,0,NucMask
753,464,up,0,NucMask
755,465,up,0,NucMask
757,466,up,0,NucMask
759,467,up,0,NucMask
761,468,up,0,NucMask
763,469,up,0,NucMask
765,47,up,4,NucMask
767,470,up,4,NucMask
745,46,up,0,NucMask
769,471,up,0,NucMask
773,473,up,0,NucMask
775,474,up,0,NucMask
777,475,up,0,NucMask
779,476,up,0,NucMask
781,477,up,0,NucMask
783,478,up,3,NucMask
785,479,up,0,NucMask
787,48,up,0,NucMask
789,480,up,0,NucMask
791,481,up,0,NucMask
793,482,up,0,NucMask
771,472,up,0,NucMask
743,459,up,0,NucMask
741,457,up,0,NucMask
739,456,up,0,NucMask
689,425,up,0,NucMask
691,426,up,0,NucMask
693,427,up,0,NucMask
695,428,up,0,NucMask
697,429,up,0,NucMask
699,43,up,0,NucMask
701,430,up,0,NucMask
703,431,up,0,NucMask
705,432,up,0,NucMask
707,433,up,0,NucMask
709,434,up,0,NucMask
711,435,up,0,NucMask
713,436,up,0,NucMask
715,437,up,0,NucMask
717,438,up,0,NucMask
719,439,up,0,NucMask
721,44,up,0,NucMask
723,440,up,0,NucMask
725,443,up,0,NucMask
727,45,up,4,NucMask
729,451,up,0,NucMask
731,452,up,0,NucMask
733,453,up,0,NucMask
735,454,up,0,NucMask
737,455,up,0,NucMask
795,483,up,0,NucMask
687,424,up,0,NucMask
797,484,up,0,NucMask
801,486,up,3,NucMask
861,513,up,2,NucMask
863,514,up,0,NucMask
865,515,up,0,NucMask
867,516,up,0,NucMask
869,518,up,0,NucMask
871,519,up,0,NucMask
873,52,up,0,NucMask
875,520,up,0,NucMask
877,521,up,0,NucMask
879,522,up,0,NucMask
881,523,up,0,NucMask
859,512,up,0,NucMask
883,524,up,0,NucMask
887,526,up,0,NucMask
889,527,up,0,NucMask
891,528,up,1,NucMask
893,529,up,0,NucMask
895,53,up,0,NucMask
897,530,up,0,NucMask
899,531,up,0,NucMask
901,532,up,0,NucMask
903,533,up,0,NucMask
905,535,up,0,NucMask
907,536,up,0,NucMask
885,525,up,0,NucMask
857,511,up,3,NucMask
855,510,up,0,NucMask
853,51,up,0,NucMask
803,487,up,4,NucMask
805,488,up,0,NucMask
807,489,up,0,NucMask
809,49,up,0,NucMask
811,490,up,0,NucMask
813,491,up,0,NucMask
815,492,up,0,NucMask
817,493,up,0,NucMask
819,494,up,0,NucMask
821,495,up,0,NucMask
823,496,up,2,NucMask
825,497,up,0,NucMask
827,498,up,0,NucMask
829,499,up,0,NucMask
831,50,up,0,NucMask
833,500,up,0,NucMask
835,501,up,0,NucMask
837,502,up,3,NucMask
839,503,up,0,NucMask
841,504,up,0,NucMask
843,505,up,0,NucMask
845,506,up,0,NucMask
847,507,up,2,NucMask
849,508,up,0,NucMask
851,509,up,0,NucMask
799,485,up,0,NucMask
685,423,up,0,NucMask
681,421,up,0,NucMask
679,420,up,0,NucMask
515,342,up,0,NucMask
517,343,up,0,NucMask
519,344,up,0,NucMask
521,345,up,0,NucMask
523,346,up,0,NucMask
525,347,up,0,NucMask
527,348,up,3,NucMask
529,349,up,4,NucMask
531,35,up,0,NucMask
533,350,up,0,NucMask
535,351,up,0,NucMask
513,341,up,0,NucMask
537,352,up,4,NucMask
541,354,up,0,NucMask
543,355,up,0,NucMask
545,356,up,0,NucMask
547,357,up,0,NucMask
549,358,up,0,NucMask
551,359,up,0,NucMask
553,36,up,0,NucMask
555,360,up,3,NucMask
557,361,up,0,NucMask
559,362,up,0,NucMask
561,363,up,0,NucMask
539,353,up,0,NucMask
511,340,up,0,NucMask
509,34,up,0,NucMask
507,339,up,2,NucMask
457,316,up,0,NucMask
459,317,up,0,NucMask
461,318,up,0,NucMask
463,319,up,2,NucMask
465,32,up,0,NucMask
467,320,up,0,NucMask
469,321,up,0,NucMask
471,322,up,0,NucMask
473,323,up,0,NucMask
475,324,up,0,NucMask
477,325,up,0,NucMask
479,326,up,0,NucMask
481,327,up,0,NucMask
483,328,up,2,NucMask
485,329,up,0,NucMask
487,33,up,0,NucMask
489,330,up,0,NucMask
491,331,up,0,NucMask
493,332,up,0,NucMask
495,333,up,3,NucMask
497,334,up,0,NucMask
499,335,up,4,NucMask
501,336,up,0,NucMask
503,337,up,0,NucMask
505,338,up,0,NucMask
563,364,up,0,NucMask
565,365,up,0,NucMask
567,366,up,4,NucMask
569,367,up,0,NucMask
629,394,up,0,NucMask
631,395,up,0,NucMask
633,396,up,0,NucMask
635,397,up,4,NucMask
637,398,up,0,NucMask
639,399,up,0,NucMask
641,40,up,0,NucMask
643,403,up,0,NucMask
645,404,up,0,NucMask
647,405,up,0,NucMask
649,406,up,1,NucMask
651,407,up,0,NucMask
653,408,up,0,NucMask
655,409,up,0,NucMask
657,41,up,0,NucMask
659,411,up,0,NucMask
661,412,up,0,NucMask
663,413,up,0,NucMask
665,414,up,0,NucMask
667,415,up,0,NucMask
669,416,up,0,NucMask
671,417,up,0,NucMask
673,418,up,0,NucMask
675,419,up,0,NucMask
677,42,up,4,NucMask
627,393,up,0,NucMask
911,538,up,0,NucMask
625,392,up,0,NucMask
621,390,up,0,NucMask
571,368,up,0,NucMask
573,369,up,0,NucMask
575,37,up,0,NucMask
577,370,up,0,NucMask
579,371,up,0,NucMask
581,372,up,0,NucMask
583,373,up,0,NucMask
585,374,up,0,NucMask
587,375,up,4,NucMask
589,376,up,3,NucMask
591,377,up,0,NucMask
593,378,up,0,NucMask
595,379,up,0,NucMask
597,38,up,0,NucMask
599,380,up,0,NucMask
601,381,up,0,NucMask
603,382,up,1,NucMask
605,383,up,4,NucMask
607,384,up,0,NucMask
609,385,up,0,NucMask
611,386,up,0,NucMask
613,387,up,0,NucMask
615,388,up,0,NucMask
617,389,up,0,NucMask
619,39,up,0,NucMask
623,391,up,0,NucMask
1367,99,up,0,NucMask
