,spid,direction,hit,meas
341,263,up,0,NucArea
401,290,up,0,NucArea
403,291,up,0,NucArea
405,292,up,0,NucArea
407,293,up,0,NucArea
409,294,up,0,NucArea
411,295,up,0,NucArea
413,296,up,0,NucArea
415,297,up,0,NucArea
417,298,up,0,NucArea
419,299,up,0,NucArea
421,30,up,0,NucArea
399,29,up,0,NucArea
423,300,up,0,NucArea
427,302,up,0,NucArea
429,303,up,0,NucArea
431,304,up,0,NucArea
433,305,up,0,NucArea
435,306,up,0,NucArea
437,307,up,0,NucArea
439,308,up,0,NucArea
441,309,up,0,NucArea
443,31,up,0,NucArea
445,310,up,0,NucArea
447,311,up,0,NucArea
425,301,up,0,NucArea
397,289,up,0,NucArea
395,288,up,0,NucArea
393,287,up,0,NucArea
343,264,up,0,NucArea
345,265,up,0,NucArea
347,266,up,0,NucArea
349,267,up,0,NucArea
351,268,up,0,NucArea
353,269,up,0,NucArea
355,27,up,0,NucArea
357,270,up,0,NucArea
359,271,up,0,NucArea
361,272,up,0,NucArea
363,273,up,0,NucArea
365,274,up,0,NucArea
367,275,up,0,NucArea
369,276,up,0,NucArea
371,277,up,0,NucArea
373,278,up,0,NucArea
375,279,up,0,NucArea
377,28,up,0,NucArea
379,280,up,0,NucArea
381,281,up,0,NucArea
383,282,up,0,NucArea
385,283,up,0,NucArea
387,284,up,0,NucArea
389,285,up,0,NucArea
391,286,up,0,NucArea
339,262,up,0,NucArea
449,312,up,0,NucArea
225,201,up,0,NucArea
221,20,up,0,NucArea
59,126,up,0,NucArea
61,127,up,0,NucArea
63,128,up,0,NucArea
65,129,up,0,NucArea
67,13,up,0,NucArea
69,130,up,0,NucArea
71,131,up,0,NucArea
73,132,up,0,NucArea
75,133,up,0,NucArea
77,134,up,0,NucArea
79,135,up,0,NucArea
57,125,up,0,NucArea
81,136,up,0,NucArea
85,138,up,0,NucArea
87,139,up,0,NucArea
89,14,up,0,NucArea
91,140,up,0,NucArea
